,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
271,2016-09-29,7341.15152177949,-1651.1238849356869,8658.61991039413,7341.15152177949,7341.15152177949,-3787.1895469921524,-3787.1895469921524,-3787.1895469921524,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524501793,-28.117835524501793,-28.117835524501793,-304.9256843956506,-304.9256843956506,-304.9256843956506,0.0,0.0,0.0,3553.961974787338
272,2016-09-30,7341.5270334885945,-1881.3160018300289,8458.448272958376,7341.5270334885945,7341.5270334885945,-3915.850370669994,-3915.850370669994,-3915.850370669994,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157329122,-123.75732157329122,-123.75732157329122,-337.9470220247022,-337.9470220247022,-337.9470220247022,0.0,0.0,0.0,3425.6766628186006
273,2016-10-01,7341.902545197696,-1254.983027695566,8978.902815934352,7341.902545197696,7341.902545197696,-3451.9271555616415,-3451.9271555616415,-3451.9271555616415,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720873354,366.36258720873354,366.36258720873354,-364.14371569837425,-364.14371569837425,-364.14371569837425,0.0,0.0,0.0,3889.9753896360544
274,2016-10-02,7342.278056906798,-1406.9535702901999,9269.297753064071,7342.278056906798,7342.278056906798,-3445.436105360566,-3445.436105360566,-3445.436105360566,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.03771388586273,392.03771388586273,392.03771388586273,-383.3277921744283,-383.3277921744283,-383.3277921744283,0.0,0.0,0.0,3896.841951546232
275,2016-10-03,7342.653568615901,-1637.273084117104,8542.886187432967,7342.653568615901,7342.653568615901,-3737.917684738977,-3737.917684738977,-3737.917684738977,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030120396,111.70150030120396,111.70150030120396,-395.47315796818106,-395.47315796818106,-395.47315796818106,0.0,0.0,0.0,3604.735883876924
276,2016-10-04,7343.029080325004,-2605.1901359752933,8399.606605287072,7343.029080325004,7343.029080325004,-4511.528936340469,-4511.528936340469,-4511.528936340469,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661752083,-656.6726661752083,-656.6726661752083,-400.7102430932606,-400.7102430932606,-400.7102430932606,0.0,0.0,0.0,2831.5001439845346
277,2016-10-05,7343.404592034106,-1708.3952065180624,8356.104436129806,7343.404592034106,7343.404592034106,-3915.0167373914182,-3915.0167373914182,-3915.0167373914182,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.553978123557364,-61.553978123557364,-61.553978123557364,-399.3167321958607,-399.3167321958607,-399.3167321958607,0.0,0.0,0.0,3428.3878546426877
278,2016-10-06,7343.780103743209,-1355.9062587555593,8512.91453746157,7343.780103743209,7343.780103743209,-3873.968550124978,-3873.968550124978,-3873.968550124978,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524310998,-28.117835524310998,-28.117835524310998,-391.704687528666,-391.704687528666,-391.704687528666,0.0,0.0,0.0,3469.8115536182313
279,2016-10-07,7344.155615452311,-1529.288872530392,8491.951896470571,7344.155615452311,7344.155615452311,-3956.307814306406,-3956.307814306406,-3956.307814306406,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157233435,-123.75732157233435,-123.75732157233435,-378.40446566207146,-378.40446566207146,-378.40446566207146,0.0,0.0,0.0,3387.8478011459056
280,2016-10-08,7344.531127161414,-1092.3196829160395,9140.193244533944,7344.531127161414,7344.531127161414,-3447.8293559187823,-3447.8293559187823,-3447.8293559187823,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720934956,366.36258720934956,366.36258720934956,-360.0459160561314,-360.0459160561314,-360.0459160561314,0.0,0.0,0.0,3896.7017712426314
281,2016-10-09,7344.906613820914,-1034.1558934046523,8755.289759912408,7344.906613820914,7344.906613820914,-3399.445735315026,-3399.445735315026,-3399.445735315026,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.03771388616707,392.03771388616707,392.03771388616707,-337.3374221291928,-337.3374221291928,-337.3374221291928,0.0,0.0,0.0,3945.4608785058876
282,2016-10-10,7345.282100480412,-1264.0487867820932,8924.779846491525,7345.282100480412,7345.282100480412,-3653.4879289234527,-3653.4879289234527,-3653.4879289234527,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.7015003021594,111.7015003021594,111.7015003021594,-311.0434021536112,-311.0434021536112,-311.0434021536112,0.0,0.0,0.0,3691.794171556959
283,2016-10-11,7345.657587139912,-2015.7859864541117,8394.244974812918,7345.657587139912,7345.657587139912,-4392.7796197882235,-4392.7796197882235,-4392.7796197882235,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.672666174647,-656.672666174647,-656.672666174647,-281.9609265415757,-281.9609265415757,-281.9609265415757,0.0,0.0,0.0,2952.8779673516883
284,2016-10-12,7346.03307379941,-1421.3854118332706,8866.50717261301,7346.03307379941,7346.03307379941,-3766.5961338532716,-3766.5961338532716,-3766.5961338532716,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.553978123436934,-61.553978123436934,-61.553978123436934,-250.8961286578339,-250.8961286578339,-250.8961286578339,0.0,0.0,0.0,3579.4369399461384
285,2016-10-13,7346.40856045891,-1189.8560163527122,9268.545529527426,7346.40856045891,7346.40856045891,-3700.9049501618438,-3700.9049501618438,-3700.9049501618438,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524120206,-28.117835524120206,-28.117835524120206,-218.64108756572347,-218.64108756572347,-218.64108756572347,0.0,0.0,0.0,3645.503610297066
286,2016-10-14,7346.784047118409,-1413.4718889346557,8666.551436817383,7346.784047118409,7346.784047118409,-3763.855191629027,-3763.855191629027,-3763.855191629027,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157255331,-123.75732157255331,-123.75732157255331,-185.95184298447415,-185.95184298447415,-185.95184298447415,0.0,0.0,0.0,3582.928855489382
287,2016-10-15,7347.159533777908,-480.95261582296166,9038.200240748847,7347.159533777908,7347.159533777908,-3241.3116055166415,-3241.3116055166415,-3241.3116055166415,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872089974,366.3625872089974,366.3625872089974,-153.52816565363878,-153.52816565363878,-153.52816565363878,0.0,0.0,0.0,4105.847928261266
288,2016-10-16,7347.535020437407,-960.1259650757491,9492.225550303094,7347.535020437407,7347.535020437407,-3184.1039644541115,-3184.1039644541115,-3184.1039644541115,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138860772,392.0377138860772,392.0377138860772,-121.99565126818865,-121.99565126818865,-121.99565126818865,0.0,0.0,0.0,4163.431055983296
289,2016-10-17,7347.910507096906,-1096.30466271991,9014.055537888702,7347.910507096906,7347.910507096906,-3434.3351614547405,-3434.3351614547405,-3434.3351614547405,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030160255,111.70150030160255,111.70150030160255,-91.89063468434317,-91.89063468434317,-91.89063468434317,0.0,0.0,0.0,3913.5753456421658
290,2016-10-18,7348.285993756405,-1816.341442740999,8200.25325593797,7348.285993756405,7348.285993756405,-4174.467028464515,-4174.467028464515,-4174.467028464515,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661750008,-656.6726661750008,-656.6726661750008,-63.648335217513825,-63.648335217513825,-63.648335217513825,0.0,0.0,0.0,3173.81896529189
291,2016-10-19,7348.661480415904,-1360.1479192951344,9103.658995564167,7348.661480415904,7348.661480415904,-3553.2945511596936,-3553.2945511596936,-3553.2945511596936,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812331646,-61.55397812331646,-61.55397812331646,-37.59454596437679,-37.59454596437679,-37.59454596437679,0.0,0.0,0.0,3795.366929256211
292,2016-10-20,7349.0369670754035,-1467.2291576004,8693.364483599142,7349.0369670754035,7349.0369670754035,-3496.2049356148386,-3496.2049356148386,-3496.2049356148386,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.11783552392942,-28.11783552392942,-28.11783552392942,-13.941073018908975,-13.941073018908975,-13.941073018908975,0.0,0.0,0.0,3852.832031460565
293,2016-10-21,7349.412453734903,-925.4712695623507,9012.078074636614,7349.412453734903,7349.412453734903,-3570.688365885668,-3570.688365885668,-3570.688365885668,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157173051,-123.75732157173051,-123.75732157173051,7.214982758062597,7.214982758062597,7.214982758062597,0.0,0.0,0.0,3778.7240878492344
294,2016-10-22,7349.787940394402,-949.2794764030938,9311.486640009021,7349.787940394402,7349.787940394402,-3061.895315067676,-3061.895315067676,-3061.895315067676,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720949223,366.36258720949223,366.36258720949223,25.888124794831953,25.888124794831953,25.888124794831953,0.0,0.0,0.0,4287.8926253267255
295,2016-10-23,7350.163427053901,-827.2754719724666,9581.444341699187,7350.163427053901,7350.163427053901,-3019.910633588594,-3019.910633588594,-3019.910633588594,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.03771388524405,392.03771388524405,392.03771388524405,42.1976795981619,42.1976795981619,42.1976795981619,0.0,0.0,0.0,4330.252793465306
296,2016-10-24,7350.5389137134,-1238.7875132640656,9307.273988076671,7350.5389137134,7350.5389137134,-3286.0869409931124,-3286.0869409931124,-3286.0869409931124,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.7015003010457,111.7015003010457,111.7015003010457,56.357585777842615,56.357585777842615,56.357585777842615,0.0,0.0,0.0,4064.4519727202874
297,2016-10-25,7350.914400372899,-1447.8113392502232,8156.983897562922,7350.914400372899,7350.914400372899,-4042.1555850188593,-4042.1555850188593,-4042.1555850188593,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661748878,-656.6726661748878,-656.6726661748878,68.66310822802888,68.66310822802888,68.66310822802888,0.0,0.0,0.0,3308.7588153540396
298,2016-10-26,7351.289887032398,-800.0523379275717,8897.014532762476,7351.289887032398,7351.289887032398,-3436.225078724433,-3436.225078724433,-3436.225078724433,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812498467,-61.55397812498467,-61.55397812498467,79.47492647255169,79.47492647255169,79.47492647255169,0.0,0.0,0.0,3915.064808307965
299,2016-10-27,7351.665373691896,-1122.0770413418436,8986.447408975751,7351.665373691896,7351.665373691896,-3393.0627354445064,-3393.0627354445064,-3393.0627354445064,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524693387,-28.117835524693387,-28.117835524693387,89.20112715218747,89.20112715218747,89.20112715218747,0.0,0.0,0.0,3958.6026382473897
300,2016-10-28,7352.040860351396,-1189.7681208512693,8815.511170229747,7352.040860351396,7352.040860351396,-3479.6256526542907,-3479.6256526542907,-3479.6256526542907,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157194949,-123.75732157194949,-123.75732157194949,98.27769598965932,98.27769598965932,98.27769598965932,0.0,0.0,0.0,3872.4152076971054
301,2016-10-29,7352.416347010894,-673.6424349986486,9447.932792255784,7352.416347010894,7352.416347010894,-2980.635287540396,-2980.635287540396,-2980.635287540396,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872091401,366.3625872091401,366.3625872091401,107.14815232246491,107.14815232246491,107.14815232246491,0.0,0.0,0.0,4371.781059470499
302,2016-10-30,7352.791833670394,-691.5834679581764,9784.239190211765,7352.791833670394,7352.791833670394,-2945.8653153086393,-2945.8653153086393,-2945.8653153086393,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.03771388554827,392.03771388554827,392.03771388554827,116.24299787781294,116.24299787781294,116.24299787781294,0.0,0.0,0.0,4406.926518361755
303,2016-10-31,7353.167320329892,-776.031354281183,9014.763469104775,7353.167320329892,7353.167320329892,-3216.4848668329155,-3216.4848668329155,-3216.4848668329155,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030048885,111.70150030048885,111.70150030048885,125.95965993859649,125.95965993859649,125.95965993859649,0.0,0.0,0.0,4136.682453496976
304,2016-11-01,7353.542806989392,-1499.466603064944,8878.63275044508,7353.542806989392,7353.542806989392,-3974.1750962560286,-3974.1750962560286,-3974.1750962560286,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.67266617526,-656.67266617526,-656.67266617526,136.6435969912317,136.6435969912317,136.6435969912317,0.0,0.0,0.0,3379.3677107333638
305,2016-11-02,7353.9182936488905,-911.9645787271014,8932.09594174912,7353.9182936488905,7353.9182936488905,-3367.128802629264,-3367.128802629264,-3367.128802629264,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812486419,-61.55397812486419,-61.55397812486419,148.5712025676009,148.5712025676009,148.5712025676009,0.0,0.0,0.0,3986.7894910196264
306,2016-11-03,7354.2937803083905,-973.2970354101475,8931.949276041363,7354.2937803083905,7354.2937803083905,-3320.3287715094934,-3320.3287715094934,-3320.3287715094934,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835523351907,-28.117835523351907,-28.117835523351907,161.93509108585906,161.93509108585906,161.93509108585906,0.0,0.0,0.0,4033.965008798897
307,2016-11-04,7354.669266967889,-739.8894687298065,9127.276206722614,7354.669266967889,7354.669266967889,-3401.0710692025273,-3401.0710692025273,-3401.0710692025273,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157216844,-123.75732157216844,-123.75732157216844,176.83227944164193,176.83227944164193,176.83227944164193,0.0,0.0,0.0,3953.5981977653614
308,2016-11-05,7355.044753627389,-657.0704077165868,9405.447268539137,7355.044753627389,7355.044753627389,-2894.5277480483846,-2894.5277480483846,-2894.5277480483846,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720975604,366.36258720975604,366.36258720975604,193.25569181385976,193.25569181385976,193.25569181385976,0.0,0.0,0.0,4460.517005579004
309,2016-11-06,7355.420240286887,-592.9137290281697,9265.974181170113,7355.420240286887,7355.420240286887,-2851.0189981387543,-2851.0189981387543,-2851.0189981387543,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.03771388622425,392.03771388622425,392.03771388622425,211.08931504702244,211.08931504702244,211.08931504702244,0.0,0.0,0.0,4504.401242148133
310,2016-11-07,7355.795726946387,-576.3321268784349,9272.428002034918,7355.795726946387,7355.795726946387,-3112.3373058743937,-3112.3373058743937,-3112.3373058743937,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030144428,111.70150030144428,111.70150030144428,230.10722089616257,230.10722089616257,230.10722089616257,0.0,0.0,0.0,4243.458421071993
311,2016-11-08,7356.171213605885,-1732.5247257581377,8752.563494594593,7356.171213605885,7356.171213605885,-3860.842140694279,-3860.842140694279,-3860.842140694279,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.672666175147,-656.672666175147,-656.672666175147,249.97655255286855,249.97655255286855,249.97655255286855,0.0,0.0,0.0,3495.329072911606
312,2016-11-09,7356.546700265385,-1303.6553466501432,8789.03577606285,7356.546700265385,7356.546700265385,-3245.4355555188113,-3245.4355555188113,-3245.4355555188113,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812384617,-61.55397812384617,-61.55397812384617,270.2644496770355,270.2644496770355,270.2644496770355,0.0,0.0,0.0,4111.111144746574
313,2016-11-10,7356.922186924883,-578.4978708259104,9369.62123755468,7356.922186924883,7356.922186924883,-3191.8151003680823,-3191.8151003680823,-3191.8151003680823,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524311804,-28.117835524311804,-28.117835524311804,290.44876222823024,290.44876222823024,290.44876222823024,0.0,0.0,0.0,4165.107086556801
314,2016-11-11,7357.297673584383,-795.8911611075549,9118.772666226243,7357.297673584383,7357.297673584383,-3267.97106622525,-3267.97106622525,-3267.97106622525,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157238744,-123.75732157238744,-123.75732157238744,309.9322824191378,309.9322824191378,309.9322824191378,0.0,0.0,0.0,4089.326607359133
315,2016-11-12,7357.673160243881,-497.795689653246,9554.819104656744,7357.673160243881,7357.673160243881,-2759.7233301668366,-2759.7233301668366,-2759.7233301668366,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720819313,366.36258720819313,366.36258720819313,328.06010969697036,328.06010969697036,328.06010969697036,0.0,0.0,0.0,4597.949830077045
316,2016-11-13,7358.048646699322,-554.2617306185742,9746.078415414719,7358.048646699322,7358.048646699322,-2717.968653885191,-2717.968653885191,-2717.968653885191,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138859598,392.0377138859598,392.0377138859598,344.1396593008497,344.1396593008497,344.1396593008497,0.0,0.0,0.0,4640.0799928141305
317,2016-11-14,7358.424133154761,-879.6281481483325,9554.222566238508,7358.424133154761,7358.424133154761,-2984.981792954677,-2984.981792954677,-2984.981792954677,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.701500300944,111.701500300944,111.701500300944,357.46273381637894,357.46273381637894,357.46273381637894,0.0,0.0,0.0,4373.442340200084
